Date,Open,High,Low,Close,Volume,OpenInt
1969-09-16,0.7166,0.7166,0.7085,0.7166,3911063,0
1969-09-17,0.7166,0.7166,0.7005,0.7005,4495337,0
1969-09-18,0.7005,0.7085,0.6924,0.7005,5294242,0
1969-09-19,0.7005,0.7005,0.7005,0.7005,5735428,0
1969-09-22,0.7005,0.7085,0.7005,0.7085,2575579,0
1969-09-23,0.7085,0.7247,0.7085,0.7247,5365786,0
1969-09-24,0.7247,0.7247,0.7166,0.7247,3839518,0
1969-09-25,0.7247,0.7247,0.7085,0.7085,6093147,0
1969-09-26,0.7085,0.7166,0.7085,0.7085,2861752,0
1969-09-29,0.7085,0.7085,0.7085,0.7085,1728976,0
1969-09-30,0.7085,0.7166,0.7085,0.7085,4483413,0
1969-10-01,0.7085,0.7085,0.7005,0.7085,1740902,0
1969-10-02,0.7085,0.7085,0.6843,0.7085,4602654,0
1969-10-03,0.7166,0.7247,0.7166,0.7166,5508875,0
1969-10-06,0.7166,0.7247,0.7166,0.7247,2468261,0
1969-10-07,0.7247,0.7247,0.7085,0.7166,2539803,0
1969-10-08,0.7085,0.7085,0.7005,0.7085,1848214,0
1969-10-09,0.7085,0.7085,0.6924,0.7005,3851441,0
1969-10-10,0.7085,0.7085,0.7085,0.7085,4054148,0
1969-10-13,0.7085,0.7166,0.7085,0.7166,1633584,0
1969-10-14,0.7166,0.7247,0.7166,0.7247,7058989,0
1969-10-15,0.7247,0.7247,0.7166,0.7247,5294242,0
1969-10-16,0.7247,0.7247,0.7166,0.7247,5067686,0
1969-10-17,0.7247,0.7247,0.7166,0.7247,3612965,0
1969-10-20,0.7247,0.7247,0.7166,0.7166,1788595,0
1969-10-21,0.7166,0.7166,0.7085,0.7166,2766362,0
1969-10-22,0.7166,0.7488,0.7166,0.7408,3946833,0
1969-10-23,0.7408,0.7408,0.7247,0.7326,4316475,0
1969-10-24,0.7326,0.7326,0.7247,0.7247,2515956,0
1969-10-27,0.7247,0.7247,0.7085,0.7166,4674197,0
1969-10-28,0.7085,0.7085,0.7005,0.7005,6319704,0
1969-10-29,0.6924,0.6924,0.6843,0.6843,5961984,0
1969-10-30,0.6843,0.7005,0.6843,0.7005,6462789,0
1969-10-31,0.7005,0.7005,0.7005,0.7005,5079611,0
1969-11-03,0.7005,0.7005,0.7005,0.7005,3410255,0
1969-11-04,0.7005,0.7005,0.6924,0.7005,2992912,0
1969-11-05,0.7005,0.7085,0.7005,0.7005,3338711,0
1969-11-06,0.7005,0.7005,0.7005,0.7005,2337096,0
1969-11-07,0.7005,0.7085,0.7005,0.7085,2349022,0
1969-11-10,0.7085,0.7085,0.7005,0.7085,2241705,0
1969-11-11,0.7085,0.7166,0.7085,0.7085,2110543,0
1969-11-12,0.7085,0.7085,0.7005,0.7005,3124079,0
1969-11-13,0.7005,0.7005,0.7005,0.7005,2921372,0
1969-11-14,0.7005,0.7005,0.6924,0.6924,2587504,0
1969-11-17,0.6924,0.6924,0.6843,0.6924,3124079,0
1969-11-18,0.6924,0.7005,0.6924,0.7005,3636810,0
1969-11-19,0.7005,0.7005,0.6843,0.6924,6629726,0
1969-11-20,0.6924,0.6924,0.6762,0.6843,3744128,0
1969-11-21,0.6843,0.6843,0.6683,0.6762,6677422,0
1969-11-24,0.6762,0.6762,0.6683,0.6762,4233009,0
1969-11-25,0.6762,0.6762,0.6683,0.6762,4972295,0
1969-11-26,0.6762,0.6762,0.6683,0.6762,4698047,0
1969-11-28,0.6762,0.6762,0.6683,0.6683,3791825,0
1969-12-01,0.6683,0.6762,0.6602,0.6602,4054148,0
1969-12-02,0.6602,0.6683,0.652,0.6602,3672581,0
1969-12-03,0.6602,0.6602,0.6442,0.652,4996141,0
1969-12-04,0.652,0.6683,0.6362,0.6683,7607493,0
1969-12-05,0.6683,0.6683,0.652,0.6602,3839518,0
1969-12-08,0.6602,0.6602,0.6442,0.6442,4411867,0
1969-12-09,0.6442,0.6602,0.6362,0.652,4841129,0
1969-12-10,0.652,0.6683,0.652,0.6683,3767973,0
1969-12-11,0.6683,0.6683,0.6602,0.6602,3481799,0
1969-12-12,0.6602,0.6683,0.652,0.652,3684506,0
1969-12-15,0.652,0.652,0.6442,0.6442,3446025,0
1969-12-16,0.6442,0.6442,0.6277,0.6362,8358703,0
1969-12-17,0.6362,0.6362,0.6201,0.6201,7392861,0
1969-12-18,0.6201,0.6362,0.6201,0.6277,9419933,0
1969-12-19,0.6277,0.6442,0.6277,0.6442,4960371,0
1969-12-22,0.6442,0.6442,0.6362,0.6362,5079611,0
1969-12-23,0.6362,0.6362,0.6362,0.6362,5198849,0
1969-12-24,0.6362,0.6442,0.6362,0.6442,3493724,0
1969-12-26,0.6442,0.652,0.6442,0.6442,1776671,0
1969-12-29,0.6442,0.652,0.6362,0.6442,5031914,0
1969-12-30,0.6442,0.6442,0.6362,0.6442,3338711,0
1969-12-31,0.6442,0.6442,0.6362,0.6442,3958757,0
1970-01-02,0.6442,0.6442,0.6362,0.6362,2766362,0
1970-01-05,0.6362,0.6442,0.6277,0.6362,5055765,0
1970-01-06,0.6362,0.6362,0.6122,0.6201,4233009,0
1970-01-07,0.6201,0.6277,0.6201,0.6201,5496950,0
1970-01-08,0.6201,0.6277,0.6201,0.6277,16598165,0
1970-01-09,0.6277,0.6277,0.6122,0.6122,7094757,0
1970-01-12,0.6122,0.6122,0.6037,0.6122,4829210,0
1970-01-13,0.6122,0.6122,0.6037,0.6122,3434105,0
1970-01-14,0.6122,0.6277,0.6122,0.6201,4411867,0
1970-01-15,0.6201,0.6277,0.6201,0.6201,3195623,0
1970-01-16,0.6201,0.6201,0.6201,0.6201,2468261,0
1970-01-19,0.6201,0.6201,0.6122,0.6122,6379322,0
1970-01-20,0.6122,0.6122,0.6037,0.6122,4292629,0
1970-01-21,0.6122,0.6201,0.6122,0.6201,2778285,0
1970-01-22,0.6201,0.6201,0.6122,0.6201,4316475,0
1970-01-23,0.6201,0.6201,0.6037,0.6122,4554957,0
1970-01-26,0.6122,0.6122,0.6037,0.6122,2706741,0
1970-01-27,0.6122,0.6201,0.6122,0.6201,2360947,0
1970-01-28,0.6201,0.6277,0.6201,0.6201,5210774,0
1970-01-29,0.6201,0.6201,0.6122,0.6122,4459564,0
1970-01-30,0.6122,0.6122,0.6037,0.6037,4352247,0
1970-02-02,0.6037,0.6122,0.6037,0.6122,11291996,0
1970-02-03,0.6122,0.6122,0.6037,0.6037,6283931,0
1970-02-04,0.6037,0.6122,0.5878,0.6037,7106687,0
1970-02-05,0.5957,0.5957,0.5798,0.5798,7392861,0
1970-02-06,0.5798,0.5878,0.5798,0.5878,2492110,0
1970-02-09,0.5878,0.6037,0.5878,0.5878,6856280,0
1970-02-10,0.5878,0.5878,0.5716,0.5716,4435718,0
1970-02-11,0.5716,0.5878,0.5716,0.5878,4292629,0
1970-02-12,0.5878,0.5878,0.5798,0.5798,1967454,0
1970-02-13,0.5798,0.5798,0.5716,0.5716,4829210,0
1970-02-16,0.5716,0.5798,0.5716,0.5798,4793435,0
1970-02-17,0.5716,0.5716,0.5634,0.5716,3362559,0
1970-02-18,0.5716,0.5798,0.5716,0.5798,4984218,0
1970-02-19,0.5798,0.5878,0.5798,0.5798,5103459,0
1970-02-20,0.5798,0.5878,0.5716,0.5716,3672581,0
1970-02-24,0.5716,0.5798,0.5716,0.5716,4066074,0
1970-02-25,0.5716,0.5798,0.5716,0.5798,4137615,0
1970-02-26,0.5798,0.5798,0.5634,0.5716,5437331,0
1970-02-27,0.5716,0.5957,0.5716,0.5878,7023218,0
1970-03-02,0.5878,0.6037,0.5878,0.5957,4066074,0
1970-03-03,0.5957,0.6201,0.5878,0.6201,7094757,0
1970-03-04,0.6201,0.6277,0.6201,0.6201,5926213,0
1970-03-05,0.6201,0.6277,0.6201,0.6201,5258468,0
1970-03-06,0.6201,0.6277,0.6201,0.6201,3696430,0
1970-03-09,0.6201,0.6201,0.6122,0.6122,5675808,0
1970-03-10,0.6122,0.6201,0.6122,0.6122,2945223,0
1970-03-11,0.6122,0.6201,0.5957,0.5957,5377711,0
1970-03-12,0.5957,0.6037,0.5957,0.5957,6427017,0
1970-03-13,0.5957,0.5957,0.5798,0.5878,4972295,0
1970-03-16,0.5878,0.5878,0.5798,0.5798,5699656,0
1970-03-17,0.5798,0.5878,0.5716,0.5878,3946833,0
1970-03-18,0.5878,0.5878,0.5798,0.5878,3124079,0
1970-03-19,0.5878,0.5878,0.5798,0.5878,3744128,0
1970-03-20,0.5878,0.5878,0.5798,0.5798,4340325,0
1970-03-23,0.5798,0.5957,0.5798,0.5878,5067686,0
1970-03-24,0.5957,0.6037,0.5957,0.5957,5604266,0
1970-03-25,0.6037,0.6362,0.6037,0.6122,10302310,0
1970-03-26,0.6122,0.6277,0.6122,0.6201,10481167,0
1970-03-30,0.6201,0.6201,0.6122,0.6122,3744128,0
1970-03-31,0.6122,0.6201,0.6122,0.6122,3744128,0
1970-04-01,0.6122,0.6201,0.6122,0.6201,6295854,0
1970-04-02,0.6201,0.6201,0.6122,0.6201,3410255,0
1970-04-03,0.6201,0.6277,0.6201,0.6201,4721893,0
1970-04-06,0.6201,0.6201,0.6201,0.6201,2313250,0
1970-04-07,0.6201,0.6277,0.6201,0.6277,3577191,0
1970-04-08,0.6277,0.6362,0.6201,0.6277,5663886,0
1970-04-09,0.6277,0.6362,0.6277,0.6362,6427017,0
1970-04-10,0.6362,0.6362,0.6277,0.6362,4507262,0
1970-04-13,0.6362,0.6442,0.6277,0.6362,3136005,0
1970-04-14,0.6362,0.6362,0.6201,0.6201,5687736,0
1970-04-15,0.6201,0.6277,0.6201,0.6277,3350634,0
1970-04-16,0.6277,0.6277,0.6201,0.6277,5723505,0
1970-04-17,0.6277,0.6277,0.6201,0.6277,3732201,0
1970-04-20,0.6277,0.6362,0.6201,0.6277,2885601,0
1970-04-21,0.6277,0.6362,0.6277,0.6362,2301325,0
1970-04-22,0.6362,0.6362,0.6201,0.6201,3803747,0
1970-04-23,0.6122,0.6122,0.6122,0.6122,5914286,0
1970-04-24,0.6037,0.6037,0.6037,0.6037,4554957,0
1970-04-27,0.6037,0.6037,0.5878,0.5878,6665498,0
1970-04-28,0.5878,0.5957,0.5798,0.5798,3863364,0
1970-04-29,0.5798,0.5957,0.5798,0.5957,4698047,0
1970-04-30,0.5957,0.6037,0.5798,0.5957,5306166,0
1970-05-01,0.5957,0.5957,0.5798,0.5957,3398332,0
1970-05-04,0.5957,0.5957,0.5716,0.5716,6677422,0
1970-05-05,0.5716,0.5798,0.5634,0.5634,2992912,0
1970-05-06,0.5716,0.5878,0.5716,0.5798,4316475,0
1970-05-07,0.5798,0.5878,0.5798,0.5878,2170161,0
1970-05-08,0.5878,0.5878,0.5716,0.5798,3136005,0
1970-05-11,0.5798,0.5878,0.5798,0.5798,2992912,0
1970-05-12,0.5798,0.5798,0.5634,0.5716,3660656,0
1970-05-13,0.5716,0.5716,0.5555,0.5555,3446025,0
1970-05-14,0.5555,0.5555,0.5393,0.5476,6224311,0
1970-05-15,0.5476,0.5555,0.5393,0.5555,5795051,0
1970-05-18,0.5555,0.5716,0.5555,0.5634,5675808,0
1970-05-19,0.5634,0.5634,0.5555,0.5555,1931684,0
1970-05-20,0.5555,0.5555,0.5313,0.5313,3744128,0
1970-05-21,0.5313,0.5393,0.5233,0.5313,4864977,0
1970-05-22,0.5313,0.5393,0.5233,0.5313,3612965,0
1970-05-25,0.5233,0.5233,0.5154,0.5154,6474714,0
1970-05-26,0.5154,0.5154,0.5074,0.5074,5043837,0
1970-05-27,0.5074,0.5313,0.49892,0.5233,6546261,0
1970-05-28,0.5233,0.5393,0.5233,0.5313,5198849,0
1970-05-29,0.5313,0.5555,0.5233,0.5555,7178228,0
1970-06-01,0.5555,0.5634,0.5555,0.5634,5341938,0
1970-06-02,0.5634,0.5634,0.5555,0.5555,7547874,0
1970-06-03,0.5555,0.5716,0.5555,0.5634,6546261,0
1970-06-04,0.5634,0.5716,0.5634,0.5634,3851441,0
1970-06-05,0.5634,0.5634,0.5555,0.5555,4411867,0
1970-06-08,0.5555,0.5634,0.5555,0.5634,3934908,0
1970-06-09,0.5634,0.5634,0.5634,0.5634,3553342,0
1970-06-10,0.5634,0.5634,0.5555,0.5555,3171773,0
1970-06-11,0.5555,0.5555,0.5476,0.5476,2515956,0
1970-06-12,0.5476,0.5476,0.5393,0.5476,3136005,0
1970-06-15,0.5476,0.5555,0.5476,0.5476,1764749,0
1970-06-16,0.5476,0.5634,0.5476,0.5634,3636810,0
1970-06-17,0.5634,0.5716,0.5634,0.5634,3922982,0
1970-06-18,0.5634,0.5716,0.5555,0.5716,3267166,0
1970-06-19,0.5798,0.5878,0.5798,0.5798,8931051,0
1970-06-22,0.5798,0.5878,0.5798,0.5878,3911063,0
1970-06-23,0.5878,0.5878,0.5798,0.5798,6796662,0
1970-06-24,0.5798,0.5798,0.5634,0.5716,5580420,0
1970-06-25,0.5716,0.5798,0.5716,0.5716,2289403,0
1970-06-26,0.5716,0.5716,0.5634,0.5634,4077993,0
1970-06-29,0.5634,0.5634,0.5555,0.5634,1848214,0
1970-06-30,0.5634,0.5716,0.5555,0.5634,2670969,0
1970-07-01,0.5634,0.5634,0.5634,0.5634,2635197,0
1970-07-02,0.5634,0.5798,0.5634,0.5716,4030299,0
1970-07-06,0.5716,0.5798,0.5634,0.5634,3136005,0
1970-07-07,0.5634,0.5634,0.5555,0.5634,2611348,0
1970-07-08,0.5634,0.5634,0.5555,0.5634,2706741,0
1970-07-09,0.5634,0.5716,0.5555,0.5634,3815670,0
1970-07-10,0.5798,0.5957,0.5798,0.5957,5759279,0
1970-07-13,0.5957,0.6037,0.5957,0.6037,2861752,0
1970-07-14,0.6037,0.6037,0.5957,0.6037,2933295,0
1970-07-15,0.6037,0.6037,0.5957,0.6037,4030299,0
1970-07-16,0.6122,0.6277,0.6122,0.6277,4972295,0
1970-07-17,0.6277,0.6362,0.6277,0.6362,5330012,0
1970-07-20,0.6362,0.6362,0.6277,0.6362,3934908,0
1970-07-21,0.6277,0.6277,0.6122,0.6201,5282316,0
1970-07-22,0.6201,0.6277,0.6201,0.6201,2849830,0
1970-07-23,0.6201,0.6362,0.6201,0.6362,10886584,0
1970-07-24,0.6362,0.6362,0.6201,0.6362,4781514,0
1970-07-27,0.6362,0.6362,0.6277,0.6277,1812443,0
1970-07-28,0.6277,0.6362,0.6277,0.6362,3267166,0
1970-07-29,0.6362,0.6442,0.6362,0.6442,5008067,0
1970-07-30,0.6442,0.6442,0.6442,0.6442,3338711,0
1970-07-31,0.6442,0.652,0.6362,0.6442,5806972,0
1970-08-03,0.6362,0.6362,0.6201,0.6277,2635197,0
1970-08-04,0.6277,0.6362,0.6201,0.6277,2969069,0
1970-08-05,0.6277,0.6362,0.6277,0.6362,2647122,0
1970-08-06,0.6362,0.6362,0.6277,0.6277,2337096,0
1970-08-07,0.6277,0.6362,0.6201,0.6277,3720277,0
1970-08-10,0.6277,0.6277,0.6201,0.6201,1919760,0
1970-08-11,0.6201,0.6201,0.6201,0.6201,2945223,0
1970-08-12,0.6201,0.6201,0.6201,0.6201,2599427,0
1970-08-13,0.6201,0.6201,0.6122,0.6122,2396717,0
1970-08-14,0.6122,0.6122,0.6122,0.6122,2468261,0
1970-08-17,0.6122,0.6201,0.6122,0.6201,1895910,0
1970-08-18,0.6201,0.6201,0.6122,0.6201,9551098,0
1970-08-19,0.6201,0.6362,0.6201,0.6277,5139230,0
1970-08-20,0.6277,0.6362,0.6277,0.6362,3481799,0
1970-08-21,0.6442,0.6602,0.6442,0.6602,4853055,0
1970-08-24,0.6602,0.6683,0.6602,0.6602,5341938,0
1970-08-25,0.6602,0.6683,0.652,0.6602,6105070,0
1970-08-26,0.6602,0.6602,0.652,0.652,6701272,0
1970-08-27,0.652,0.6602,0.652,0.652,3362559,0
1970-08-28,0.652,0.6683,0.652,0.6602,5139230,0
1970-08-31,0.6602,0.6602,0.652,0.652,2921372,0
1970-09-01,0.652,0.652,0.6442,0.652,3899136,0
1970-09-02,0.652,0.652,0.6362,0.652,3529496,0
1970-09-03,0.652,0.6602,0.652,0.652,2265555,0
1970-09-04,0.652,0.6602,0.652,0.652,3207546,0
1970-09-08,0.652,0.6683,0.652,0.6683,3267166,0
1970-09-09,0.6683,0.6762,0.6602,0.6683,6593956,0
1970-09-10,0.6683,0.6683,0.6602,0.6683,2182087,0
1970-09-11,0.6683,0.6683,0.6683,0.6683,3970681,0
1970-09-14,0.6683,0.6683,0.6602,0.6602,3255244,0
1970-09-15,0.6602,0.6602,0.6602,0.6602,2790211,0
1970-09-16,0.6602,0.6683,0.652,0.6683,3863364,0
1970-09-17,0.6683,0.6843,0.6683,0.6762,4972295,0
1970-09-18,0.6762,0.6843,0.6683,0.6762,3004841,0
1970-09-21,0.6762,0.6762,0.6683,0.6683,3636810,0
1970-09-22,0.6683,0.6762,0.6683,0.6762,2849830,0
1970-09-23,0.6762,0.6843,0.6762,0.6762,3100232,0
1970-09-24,0.6762,0.6843,0.6762,0.6843,2885601,0
1970-09-25,0.6843,0.7005,0.6843,0.6924,3195623,0
1970-09-28,0.6924,0.7005,0.6843,0.7005,4924600,0
1970-09-29,0.7005,0.7247,0.6924,0.7085,6605878,0
1970-09-30,0.7085,0.7085,0.6924,0.7005,5008067,0
1970-10-01,0.7005,0.7005,0.6924,0.7005,4531108,0
1970-10-02,0.7005,0.7085,0.7005,0.7085,3243322,0
1970-10-05,0.7085,0.7247,0.7005,0.7085,4590727,0
1970-10-06,0.7085,0.7166,0.7085,0.7085,3970681,0
1970-10-07,0.7085,0.7085,0.7005,0.7085,3255244,0
1970-10-08,0.7085,0.7247,0.7085,0.7085,6319704,0
1970-10-09,0.7085,0.7085,0.7005,0.7005,4650348,0
1970-10-12,0.7005,0.7005,0.6924,0.6924,1287786,0
1970-10-13,0.6924,0.6924,0.6924,0.6924,3267166,0
1970-10-14,0.6924,0.6924,0.6924,0.6924,8942974,0
1970-10-15,0.6924,0.7085,0.6924,0.7005,3982605,0
1970-10-16,0.7005,0.7005,0.6924,0.6924,2647122,0
1970-10-19,0.6924,0.6924,0.6843,0.6924,3183700,0
1970-10-20,0.6924,0.7005,0.6924,0.7005,3004841,0
1970-10-21,0.7005,0.7166,0.7005,0.7085,5115381,0
1970-10-22,0.7085,0.7166,0.7085,0.7085,2814058,0
1970-10-23,0.7085,0.7247,0.7085,0.7166,4054148,0
1970-10-26,0.7166,0.7247,0.7166,0.7166,4721893,0
1970-10-27,0.7166,0.7166,0.7085,0.7085,2229783,0
1970-10-28,0.7085,0.7166,0.7085,0.7166,4471491,0
1970-10-29,0.7166,0.7166,0.7166,0.7166,3195623,0
1970-10-30,0.7166,0.7247,0.7166,0.7166,3350634,0
1970-11-02,0.7166,0.7247,0.7085,0.7166,3875290,0
1970-11-03,0.7166,0.7326,0.7085,0.7247,3934908,0
1970-11-04,0.7247,0.7408,0.7247,0.7326,5485028,0
1970-11-05,0.7326,0.7326,0.7247,0.7247,3589114,0
1970-11-06,0.7247,0.7247,0.7247,0.7247,3004841,0
1970-11-09,0.7247,0.7326,0.7247,0.7247,5151154,0
1970-11-10,0.7247,0.7247,0.7247,0.7247,4388018,0
1970-11-11,0.7247,0.7326,0.7247,0.7247,3100232,0
1970-11-12,0.7247,0.7247,0.7085,0.7166,3624885,0
1970-11-13,0.7085,0.7085,0.7005,0.7085,6295854,0
1970-11-17,0.7085,0.7166,0.7085,0.7085,3493724,0
1970-11-18,0.7085,0.7166,0.7085,0.7085,7738655,0
1970-11-19,0.7085,0.7166,0.7085,0.7166,3100232,0
1970-11-20,0.7166,0.7166,0.7166,0.7166,3302941,0
1970-11-23,0.7166,0.7247,0.7166,0.7166,5985834,0
1970-11-24,0.7166,0.7247,0.7166,0.7247,3028685,0
1970-11-25,0.7247,0.7326,0.7247,0.7247,5473101,0
1970-11-27,0.7247,0.7326,0.7247,0.7326,2992912,0
1970-11-30,0.7326,0.7326,0.7247,0.7326,3911063,0
1970-12-01,0.7326,0.7408,0.7247,0.7326,5485028,0
1970-12-02,0.7326,0.7408,0.7247,0.7408,9145682,0
1970-12-03,0.7408,0.7408,0.7247,0.7326,5997754,0
1970-12-04,0.7326,0.7326,0.7247,0.7326,3136005,0
1970-12-07,0.7326,0.7326,0.7247,0.7326,5806972,0
1970-12-08,0.7326,0.7326,0.7247,0.7247,3851441,0
1970-12-09,0.7247,0.7408,0.7247,0.7408,7428634,0
1970-12-10,0.7408,0.7488,0.7408,0.7488,5830817,0
1970-12-11,0.7488,0.7568,0.7488,0.7568,5485028,0
1970-12-14,0.7568,0.7651,0.7568,0.7568,5019988,0
1970-12-15,0.7568,0.7568,0.7488,0.7568,3326785,0
1970-12-16,0.7568,0.7568,0.7488,0.7568,2241705,0
1970-12-17,0.7568,0.7651,0.7568,0.7568,2969069,0
1970-12-18,0.7568,0.7729,0.7568,0.7651,5616190,0
1970-12-21,0.7651,0.7651,0.7408,0.7488,3076382,0
1970-12-22,0.7488,0.7651,0.7408,0.7568,7714808,0
1970-12-23,0.7568,0.7651,0.7568,0.7651,7547874,0
1970-12-24,0.7651,0.7651,0.7568,0.7568,2873676,0
1970-12-28,0.7568,0.7568,0.7408,0.7488,4042228,0
1970-12-29,0.7568,0.7651,0.7568,0.7651,5699656,0
1970-12-30,0.7651,0.7729,0.7651,0.7729,6212386,0
1970-12-31,0.7729,0.7891,0.7729,0.7807,2742513,0
1971-01-04,0.7807,0.7891,0.7729,0.7807,3231394,0
1971-01-05,0.7807,0.7891,0.7729,0.7891,1740902,0
1971-01-06,0.7891,0.7891,0.7729,0.7807,3124079,0
1971-01-07,0.7807,0.7807,0.7729,0.7807,2885601,0
1971-01-08,0.7807,0.7807,0.7729,0.7807,2253633,0
1971-01-11,0.7807,0.7807,0.7729,0.7807,4161465,0
1971-01-12,0.7807,0.7807,0.7807,0.7807,2957144,0
1971-01-13,0.7807,0.7807,0.7807,0.7807,3684506,0
1971-01-14,0.7807,0.7891,0.7807,0.7891,4030299,0
1971-01-15,0.7891,0.797,0.7891,0.797,5055765,0
1971-01-18,0.797,0.797,0.7891,0.797,3517571,0
1971-01-19,0.797,0.797,0.797,0.797,2408643,0
1971-01-20,0.797,0.805,0.797,0.805,2730589,0
1971-01-21,0.805,0.8373,0.797,0.8373,10385778,0
1971-01-22,0.8615,0.8694,0.8615,0.8615,10123451,0
1971-01-25,0.8615,0.8858,0.8535,0.8776,16133129,0
1971-01-26,0.8776,0.8776,0.8615,0.8615,6272005,0
1971-01-27,0.8373,0.8373,0.8293,0.8373,13319075,0
1971-01-28,0.8373,0.8373,0.8212,0.8293,5795051,0
1971-01-29,0.8293,0.8293,0.8212,0.8293,5747353,0
1971-02-01,0.8293,0.8776,0.8293,0.8694,12508242,0
1971-02-02,0.8694,0.8694,0.8535,0.8535,9873045,0
1971-02-03,0.8535,0.8694,0.8535,0.8615,8871430,0
1971-02-04,0.8615,0.8694,0.8535,0.8615,6105070,0
1971-02-05,0.8615,0.8694,0.8535,0.8615,7357087,0
1971-02-08,0.8615,0.8858,0.8535,0.8776,8680649,0
1971-02-09,0.8776,0.8776,0.8694,0.8694,5425407,0
1971-02-10,0.8694,0.8776,0.8615,0.8694,6021603,0
1971-02-11,0.8694,0.8776,0.8694,0.8694,6200463,0
1971-02-12,0.8694,0.8938,0.8694,0.8858,8120221,0
1971-02-16,0.8858,0.8858,0.8776,0.8776,5628114,0
1971-02-17,0.8776,0.8776,0.8694,0.8694,4781514,0
1971-02-18,0.8694,0.8776,0.8615,0.8694,5353864,0
1971-02-19,0.8694,0.8694,0.8615,0.8615,3970681,0
1971-02-22,0.8615,0.8615,0.8535,0.8615,4769584,0
1971-02-23,0.8615,0.8694,0.8535,0.8615,4924600,0
1971-02-24,0.8694,0.8858,0.8694,0.8776,6963597,0
1971-02-25,0.8776,0.9015,0.8776,0.9015,9396087,0
1971-02-26,0.9015,0.9015,0.8858,0.9015,5115381,0
1971-03-01,0.9015,0.9015,0.8938,0.8938,3803747,0
1971-03-02,0.8938,0.9096,0.8938,0.9015,4292629,0
1971-03-03,0.9015,0.9096,0.8938,0.9015,4388018,0
1971-03-04,0.9015,0.9178,0.9015,0.9096,4292629,0
1971-03-05,0.9178,0.9339,0.9178,0.9178,8621028,0
1971-03-08,0.9178,0.9178,0.9096,0.9178,3553342,0
1971-03-09,0.9178,0.9178,0.9015,0.9015,3350634,0
1971-03-10,0.9015,0.9096,0.9015,0.9015,2539803,0
1971-03-11,0.9015,0.9096,0.9015,0.9015,4602654,0
1971-03-12,0.9015,0.9015,0.9015,0.9015,6176614,0
1971-03-15,0.9015,0.9339,0.9015,0.926,6486639,0
1971-03-16,0.926,0.9339,0.9178,0.9178,4733818,0
1971-03-17,0.9178,0.926,0.9178,0.9178,3469873,0
1971-03-18,0.9178,0.926,0.9178,0.9178,2456338,0
1971-03-19,0.9178,0.926,0.9178,0.926,4614576,0
1971-03-22,0.926,0.926,0.9096,0.9178,2396717,0
1971-03-23,0.9178,0.926,0.9178,0.926,13736411,0
1971-03-24,0.926,0.926,0.9178,0.9178,3791825,0
1971-03-25,0.9178,0.926,0.9096,0.926,5222699,0
1971-03-26,0.9339,0.9339,0.9339,0.9339,4519186,0
1971-03-29,0.9339,0.9419,0.926,0.9339,5961984,0
1971-03-30,0.9339,0.9339,0.926,0.9339,3422176,0
1971-03-31,0.9339,0.9419,0.9339,0.9339,3231394,0
1971-04-01,0.9339,0.9419,0.9339,0.9339,2980989,0
1971-04-02,0.9339,0.9419,0.926,0.9339,4948448,0
1971-04-05,0.9339,0.9419,0.926,0.9339,3791825,0
1971-04-06,0.9339,0.9742,0.9339,0.9662,9741883,0
1971-04-07,0.9662,0.9742,0.958,0.9742,5127308,0
1971-04-08,0.9742,0.9742,0.9662,0.9742,11256227,0
1971-04-12,0.9822,0.9903,0.9822,0.9903,5759279,0
1971-04-13,0.9903,0.9903,0.9822,0.9903,2670969,0
1971-04-14,0.9903,0.9984,0.9822,0.9984,5008067,0
1971-04-15,0.9984,1.0062,0.9903,0.9903,6534337,0
1971-04-16,0.9903,0.9984,0.9903,0.9984,4483413,0
1971-04-19,0.9984,0.9984,0.9903,0.9984,4185313,0
1971-04-20,0.9903,0.9903,0.9903,0.9903,3016764,0
1971-04-21,0.9903,1.0062,0.9903,1.0062,6450869,0
1971-04-22,1.0062,1.0062,0.9903,1.0062,8561409,0
1971-04-23,1.0062,1.0305,0.9984,1.0305,7619417,0
1971-04-26,1.0305,1.0305,1.0062,1.0062,4578805,0
1971-04-27,1.0062,1.0225,0.9984,1.0225,4781514,0
1971-04-28,1.0225,1.0305,1.0146,1.0305,5604266,0
1971-04-29,1.0305,1.0385,1.0305,1.0305,4173391,0
1971-04-30,1.0305,1.0305,1.0146,1.0225,3243322,0
1971-05-03,1.0225,1.0225,1.0062,1.0146,3434105,0
1971-05-04,1.0146,1.0146,1.0062,1.0146,3398332,0
1971-05-05,1.0146,1.0146,1.0062,1.0146,3529496,0
1971-05-06,1.0146,1.0146,1.0062,1.0062,3779899,0
1971-05-07,1.0062,1.0062,1.0062,1.0062,6200463,0
1971-05-10,1.0062,1.0062,0.9984,1.0062,4101844,0
1971-05-11,1.0062,1.0146,0.9984,1.0062,4447642,0
1971-05-12,1.0062,1.0146,0.9984,0.9984,2372867,0
1971-05-13,1.0062,1.0146,1.0062,1.0146,2885601,0
1971-05-14,1.0146,1.0146,1.0062,1.0062,4244935,0
1971-05-17,1.0062,1.0062,0.9742,0.9742,6200463,0
1971-05-18,0.9742,0.9903,0.958,0.9742,7893668,0
1971-05-19,0.9822,0.9984,0.9822,0.9984,2349022,0
1971-05-20,1.0062,1.0385,1.0062,1.0146,7631342,0
