Date,Open,High,Low,Close,Volume,OpenInt
2007-01-25,29.952,30.087,29.419,29.474,3106955,0
2007-01-26,29.46,29.807,29.395,29.744,3635524,0
2007-01-29,29.777,30.189,29.777,29.944,3326593,0
2007-01-30,30.046,30.212,29.885,30.126,2630522,0
2007-01-31,30.14,30.23,29.991,30.157,3307329,0
2007-02-01,30.268,30.292,29.87,29.927,3956927,0
2007-02-02,30.019,30.205,29.877,30.054,2337707,0
2007-02-05,30.013,30.466,29.784,30.403,3779729,0
2007-02-06,30.561,30.728,30.111,30.221,3335536,0
2007-02-07,30.221,30.618,30.102,30.497,3009856,0
2007-02-08,29.952,29.974,27.482,28.132,19281125,0
2007-02-09,28.108,28.435,27.824,27.99,8515596,0
2007-02-12,27.951,28.071,27.632,27.736,4449256,0
2007-02-13,27.727,27.951,27.656,27.807,7520093,0
2007-02-14,27.975,28.197,27.807,28.029,4785493,0
2007-02-15,27.87,28.355,27.632,28.307,5371871,0
2007-02-16,28.139,28.44,28.044,28.332,5047320,0
2007-02-20,28.228,28.307,28.053,28.093,4836750,0
2007-02-21,27.951,28.044,27.79,27.815,6503696,0
2007-02-22,27.975,28.053,26.989,26.997,12856392,0
2007-02-23,26.997,27.656,26.997,27.496,7781743,0
2007-02-26,27.561,27.736,27.227,27.411,4918031,0
2007-02-27,27.411,27.411,26.559,26.863,6916531,0
2007-02-28,26.863,27.147,26.797,27.037,6987056,0
2007-03-01,26.886,27.037,26.598,26.797,4872112,0
2007-03-02,26.797,26.855,26.506,26.514,3429486,0
2007-03-05,26.41,26.694,26.141,26.528,5985827,0
2007-03-06,26.797,26.941,26.559,26.846,4289285,0
2007-03-07,26.846,27.26,26.687,26.814,5960641,0
2007-03-08,26.901,27.37,26.814,26.872,4681591,0
2007-03-09,27.037,27.236,26.901,26.932,4686376,0
2007-03-12,26.957,27.195,26.438,26.766,4868487,0
2007-03-13,26.607,26.791,26.045,26.074,4357796,0
2007-03-14,26.125,26.506,25.854,26.489,6063033,0
2007-03-15,26.387,26.814,26.226,26.694,4925540,0
2007-03-16,26.679,26.728,26.402,26.616,4935105,0
2007-03-19,26.88,27.093,26.728,27.004,3644464,0
2007-03-20,27.077,27.124,26.909,27.077,4151071,0
2007-03-21,27.155,27.395,26.917,27.315,5115106,0
2007-03-22,26.641,27.386,26.641,27.26,4929316,0
2007-03-23,27.315,27.783,27.227,27.736,5393278,0
2007-03-26,27.736,27.942,27.496,27.91,5174518,0
2007-03-27,27.91,27.91,27.337,27.403,4581535,0
2007-03-28,27.403,27.433,26.997,27.052,3839445,0
2007-03-29,27.155,27.623,27.101,27.569,5306597,0
2007-03-30,27.663,27.79,27.275,27.323,3419287,0
2007-04-02,27.315,27.599,27.315,27.512,3611406,0
2007-04-03,27.736,27.902,27.378,27.783,3440820,0
2007-04-04,27.79,27.878,27.538,27.577,3203239,0
2007-04-05,27.712,27.719,27.315,27.418,2968918,0
2007-04-09,27.561,27.649,27.315,27.337,4051244,0
2007-04-10,27.267,27.546,27.093,27.496,5079561,0
2007-04-11,27.496,27.592,26.917,27.227,5957196,0
2007-04-12,27.885,27.885,27.069,27.124,5312868,0
2007-04-13,27.512,27.512,26.941,26.982,4986640,0
2007-04-16,27.037,27.353,27.02,27.236,4432554,0
2007-04-17,27.26,27.386,27.179,27.361,4775315,0
2007-04-18,27.337,27.99,27.29,27.807,4407019,0
2007-04-19,28.245,28.245,27.441,27.592,3029054,0
2007-04-20,28.005,28.005,27.623,27.671,3905720,0
2007-04-23,27.99,28.362,27.934,28.245,4248388,0
2007-04-24,28.576,28.92,27.854,27.99,4262149,0
2007-04-25,28.108,28.387,27.99,28.116,3858179,0
2007-04-26,28.26,28.323,28.029,28.071,4327447,0
2007-04-27,29.186,30.371,29.177,30.276,10333880,0
2007-04-30,30.189,30.212,29.648,29.704,4963902,0
2007-05-01,29.656,30.205,29.64,29.792,5806235,0
2007-05-02,29.777,30.028,29.595,29.894,4745917,0
2007-05-03,30.08,30.371,29.935,30.363,2976732,0
2007-05-04,30.332,30.49,30.013,30.173,3285358,0
2007-05-07,30.157,30.554,30.14,30.371,2045022,0
2007-05-08,30.332,30.355,30.08,30.157,2394383,0
2007-05-09,30.205,30.642,30.148,30.532,2568435,0
2007-05-10,30.57,30.697,30.348,30.482,4038123,0
2007-05-11,30.546,30.753,30.532,30.753,2539120,0
2007-05-14,30.753,30.928,30.593,30.658,2653000,0
2007-05-15,30.69,30.753,30.196,30.23,2971946,0
2007-05-16,30.276,30.642,30.126,30.554,2176254,0
2007-05-17,30.515,30.57,30.355,30.466,1591262,0
2007-05-18,30.554,30.719,30.301,30.69,3100406,0
2007-05-21,30.728,30.967,30.728,30.895,2317182,0
2007-05-22,30.967,31.253,30.818,31.014,2272597,0
2007-05-23,31.086,31.429,31.056,31.228,2676867,0
2007-05-24,31.086,31.347,30.523,30.539,3204935,0
2007-05-25,30.736,31.15,30.651,30.92,1777398,0
2007-05-29,31.174,31.314,30.895,31.195,2108243,0
2007-05-30,31.047,31.183,30.967,31.014,3898239,0
2007-05-31,30.826,30.904,30.61,30.704,4719550,0
2007-06-01,31.038,31.524,30.887,31.524,4290604,0
2007-06-04,31.754,32.037,31.363,31.728,4705144,0
2007-06-05,31.745,32.386,31.363,31.659,3147254,0
2007-06-06,31.712,31.762,31.444,31.577,3243737,0
2007-06-07,31.372,31.952,30.854,30.863,3887407,0
2007-06-08,30.776,31.056,30.459,31.056,2825225,0
2007-06-11,30.944,31.19,30.625,31.077,2564289,0
2007-06-12,31.047,31.094,30.482,30.482,2894367,0
2007-06-13,30.577,31.133,30.348,31.111,3543715,0
2007-06-14,31.047,31.452,30.967,31.063,2432165,0
2007-06-15,31.183,31.444,31.133,31.339,4021158,0
2007-06-18,31.363,31.524,31.195,31.245,2110371,0
2007-06-19,31.15,31.347,30.976,31.308,1919512,0
2007-06-20,31.452,31.695,31.094,31.397,2733036,0
2007-06-21,31.347,31.577,31.071,31.577,2412832,0
2007-06-22,31.603,31.603,31.063,31.094,3370043,0
2007-06-25,31.166,31.363,30.532,30.673,2315317,0
2007-06-26,30.871,31.356,30.826,30.976,3167918,0
2007-06-27,30.719,30.976,30.482,30.832,3333522,0
2007-06-28,30.879,31.331,30.712,31.086,2678456,0
2007-06-29,31.117,31.347,30.871,31.005,2793548,0
2007-07-02,31.245,31.561,31.014,31.554,2638033,0
2007-07-03,31.086,31.762,30.944,31.554,1668460,0
2007-07-05,31.635,31.712,31.174,31.314,2027301,0
2007-07-06,31.405,31.586,30.967,31.452,2231484,0
2007-07-09,31.482,31.548,31.293,31.429,2555040,0
2007-07-10,31.203,31.347,30.445,30.57,4416156,0
2007-07-11,30.593,30.809,30.515,30.753,2131211,0
2007-07-12,30.69,31.253,30.577,31.253,3061701,0
2007-07-13,31.286,31.682,31.125,31.524,1680060,0
2007-07-16,31.356,31.586,31.221,31.323,1722905,0
2007-07-17,31.278,31.53,31.19,31.363,2015933,0
2007-07-18,31.203,31.314,30.712,31.278,3274969,0
2007-07-19,31.548,31.787,31.397,31.61,2337334,0
2007-07-20,30.99,32.158,30.913,31.405,5792638,0
2007-07-23,31.038,32.3,31.038,31.999,4056130,0
2007-07-24,31.323,32.705,31.314,31.379,3340863,0
2007-07-25,31.762,32.366,30.967,31.53,3130242,0
2007-07-26,31.809,32.229,29.618,30.019,7942333,0
2007-07-27,29.8,30.411,29.48,29.664,5718051,0
2007-07-30,29.777,29.927,29.402,29.768,4233969,0
2007-07-31,31.166,32.427,30.071,30.196,9151954,0
2007-08-01,30.809,31.183,30.118,30.719,6458821,0
2007-08-02,31.347,31.347,30.212,30.682,3417876,0
2007-08-03,31.125,31.183,30.08,30.08,4638843,0
2007-08-06,30.411,30.411,29.537,29.792,5355865,0
2007-08-07,30.411,30.523,29.095,29.528,5067173,0
2007-08-08,29.656,29.816,28.307,29.76,9428756,0
2007-08-09,29.894,30.013,27.934,28.172,10226594,0
2007-08-10,28.071,28.912,27.171,28.616,8655125,0
2007-08-13,28.623,30.355,28.593,29.578,7250524,0
2007-08-14,29.553,29.618,28.887,28.942,3711090,0
2007-08-15,28.838,29.331,27.918,28.02,4224463,0
2007-08-16,27.538,28.267,26.949,28.093,8009820,0
2007-08-17,28.673,29.34,25.725,28.585,5696922,0
2007-08-20,28.68,29.038,28.323,28.887,3020810,0
2007-08-21,29.038,29.29,28.729,29.086,2251691,0
2007-08-22,29.186,29.911,29.086,29.833,3235415,0
2007-08-23,29.84,30.126,29.38,29.648,2767296,0
2007-08-24,29.712,30.028,29.537,29.846,2639715,0
2007-08-27,29.736,30.037,29.546,29.578,1715688,0
2007-08-28,29.346,29.753,28.791,28.814,2985548,0
2007-08-29,28.929,29.84,28.863,29.833,2823963,0
2007-08-30,29.419,29.777,29.246,29.489,1608892,0
2007-08-31,29.877,30.054,29.553,29.911,2758477,0
2007-09-04,29.697,30.212,29.697,30.046,2362894,0
2007-09-05,29.777,29.87,29.474,29.528,2257988,0
2007-09-06,29.474,30.087,29.474,30.019,2567549,0
2007-09-07,29.877,29.991,29.38,29.443,2174741,0
2007-09-10,29.528,29.8,29.03,29.331,1944648,0
2007-09-11,29.61,29.777,29.305,29.697,1495921,0
2007-09-12,29.632,29.825,29.528,29.61,1832182,0
2007-09-13,29.87,30.028,29.553,29.618,2029277,0
2007-09-14,29.61,29.61,29.077,29.283,2246528,0
2007-09-17,29.177,29.528,29.095,29.388,1880543,0
2007-09-18,29.697,30.028,29.212,30.019,3043605,0
2007-09-19,30.205,31.063,29.999,30.895,3470420,0
2007-09-20,30.871,31.071,30.355,30.42,2982525,0
2007-09-21,30.651,30.651,30.028,30.251,4280343,0
2007-09-24,30.221,30.42,29.974,30.071,2870939,0
2007-09-25,30.046,30.292,29.84,30.23,2599793,0
2007-09-26,30.371,30.625,30.26,30.403,2356346,0
2007-09-27,30.459,30.474,29.862,30.071,2549792,0
2007-09-28,30.102,30.236,29.8,29.967,3010607,0
2007-10-01,30.054,30.497,29.967,30.34,2664774,0
2007-10-02,30.292,30.292,29.903,30.221,2495510,0
2007-10-03,30.013,30.243,29.974,30.087,2655329,0
2007-10-04,30.355,30.427,30.08,30.363,1726396,0
2007-10-05,30.593,30.642,30.196,30.523,2380153,0
2007-10-08,30.523,30.736,30.474,30.618,1192152,0
2007-10-09,30.673,30.871,30.539,30.8,1704224,0
2007-10-10,30.761,31.056,30.452,30.523,2603443,0
2007-10-11,30.523,31.314,30.379,30.506,2371210,0
2007-10-12,30.466,30.69,30.212,30.601,2096405,0
2007-10-15,30.673,30.784,30.268,30.411,1813799,0
2007-10-16,30.403,30.466,29.792,29.999,2648531,0
2007-10-17,30.284,30.42,29.894,30.182,2049432,0
2007-10-18,30.102,30.395,29.944,30.26,2669939,0
2007-10-19,30.028,30.497,30.019,30.189,4533735,0
2007-10-22,29.974,30.34,29.87,30.148,2842603,0
2007-10-23,30.26,30.585,30.028,30.427,2754822,0
2007-10-24,30.427,30.792,30.102,30.776,3160189,0
2007-10-25,30.92,30.99,29.991,30.99,4131105,0
2007-10-26,29.816,29.816,27.139,28.593,16103986,0
2007-10-29,28.791,29.195,28.602,28.896,5458390,0
2007-10-30,28.776,28.854,28.403,28.466,4734103,0
2007-10-31,28.623,28.947,28.252,28.896,5058405,0
2007-11-01,28.904,29.14,28.189,28.26,5372752,0
2007-11-02,28.26,28.673,28.086,28.498,3099269,0
2007-11-05,28.482,28.585,28.086,28.403,3681842,0
2007-11-06,28.29,28.513,27.824,28.387,2731271,0
2007-11-07,28.323,28.323,27.298,27.346,3424104,0
2007-11-08,27.37,27.774,27.171,27.569,4191740,0
2007-11-09,27.147,27.346,26.537,26.591,10166256,0
2007-11-12,26.514,27.267,26.395,26.719,5302365,0
2007-11-13,26.894,27.91,26.894,27.878,4997056,0
2007-11-14,27.99,28.44,27.553,27.608,5436358,0
2007-11-15,27.441,27.774,27.139,27.337,4707007,0
2007-11-16,27.465,27.561,27.02,27.275,4617305,0
2007-11-19,27.155,27.346,26.917,26.973,4827103,0
2007-11-20,27.069,27.195,26.465,26.894,8650376,0
2007-11-21,26.728,27.124,26.559,26.821,4515435,0
2007-11-23,26.949,27.252,26.863,27.02,1646209,0
2007-11-26,27.077,27.441,26.607,26.656,4389620,0
2007-11-27,26.846,27.29,26.559,27.267,5574026,0
2007-11-28,27.418,27.918,27.139,27.663,4600245,0
2007-11-29,27.521,27.704,26.703,26.805,5069825,0
2007-11-30,27.077,27.449,26.997,27.252,3778428,0
2007-12-03,27.538,27.538,27.139,27.29,2430710,0
2007-12-04,27.252,27.529,27.037,27.077,2763514,0
2007-12-05,27.378,27.378,26.694,26.901,3291554,0
2007-12-06,26.805,27.529,26.805,27.49,2054455,0
2007-12-07,27.482,27.815,27.204,27.33,2173360,0
2007-12-10,27.353,27.957,27.275,27.862,3230607,0
2007-12-11,27.848,27.902,27.298,27.298,2832426,0
2007-12-12,28.116,28.189,27.323,27.577,4498783,0
2007-12-13,27.496,27.496,26.838,27.093,3958245,0
2007-12-14,26.76,27.043,26.379,26.418,3281801,0
2007-12-17,26.275,26.402,25.885,26.116,3840243,0
2007-12-18,26.252,27.204,26.252,26.863,4552759,0
2007-12-19,27.124,27.124,26.074,26.18,4126318,0
2007-12-20,26.347,26.425,26.125,26.298,4942968,0
2007-12-21,26.552,26.766,26.147,26.744,6428231,0
2007-12-24,26.712,27.004,26.576,26.829,1126984,0
2007-12-26,26.514,26.909,26.402,26.753,1775395,0
2007-12-27,26.537,26.633,26.387,26.447,1821657,0
2007-12-28,26.506,26.624,26.211,26.379,2474591,0
2007-12-31,26.243,26.267,25.854,25.94,3350357,0
2008-01-02,26.125,26.147,25.527,25.614,3853345,0
2008-01-03,25.647,25.925,25.226,25.614,4032441,0
2008-01-04,25.655,25.868,24.536,24.654,7815465,0
2008-01-07,24.757,25.584,24.757,25.069,6331253,0
2008-01-08,25.17,25.448,24.924,25.195,6138170,0
2008-01-09,24.988,25.209,24.504,24.743,5674010,0
2008-01-10,24.606,25.298,24.528,25.123,4540540,0
2008-01-11,24.86,24.988,24.734,24.798,5706669,0
2008-01-14,24.95,25.868,24.789,25.622,4914186,0
2008-01-15,25.353,25.599,25.069,25.258,5208825,0
2008-01-16,25.099,25.328,24.837,25.099,5183176,0
2008-01-17,25.09,25.4,24.297,24.312,4324607,0
2008-01-18,24.432,24.504,23.726,23.803,6523710,0
2008-01-22,22.644,23.479,21.892,23.146,7056610,0
2008-01-23,22.511,24.256,22.265,24.235,8001262,0
2008-01-24,24.169,24.542,23.654,24.401,7572943,0
2008-01-25,24.671,24.782,24.29,24.576,4668960,0
2008-01-28,24.336,24.97,24.336,24.884,3510299,0
2008-01-29,24.988,25.082,24.822,25.002,2927909,0
2008-01-30,24.893,25.562,24.844,25.069,3779936,0
2008-01-31,24.725,25.893,24.606,25.733,5774685,0
2008-02-01,25.774,26.387,25.71,26.312,3866196,0
2008-02-04,26.32,26.559,26.022,26.506,3446207,0
2008-02-05,26.091,26.267,25.584,25.591,5436378,0
2008-02-06,25.718,26.058,25.569,25.823,5773936,0
2008-02-07,25.733,25.876,25.336,25.631,5305032,0
2008-02-08,25.448,26.098,25.393,25.934,5304650,0
2008-02-11,25.979,25.979,25.336,25.535,3788293,0
2008-02-12,25.607,26.438,25.607,26.303,3945349,0
2008-02-13,26.989,27.109,26.506,27.028,5465491,0
2008-02-14,27.26,27.418,26.863,26.924,4731742,0
2008-02-15,26.797,26.88,26.347,26.607,3707356,0
2008-02-19,26.863,27.109,26.607,26.863,3239512,0
2008-02-20,26.679,27.004,26.481,26.909,2813664,0
2008-02-21,27.06,27.06,26.465,26.522,3294562,0
2008-02-22,26.598,26.932,26.275,26.901,2883119,0
2008-02-25,26.965,27.236,26.687,27.195,5097957,0
2008-02-26,27.118,27.503,27.052,27.346,3992900,0
2008-02-27,27.353,27.465,26.941,27.052,5049453,0
2008-02-28,26.88,27.004,26.736,26.863,4205382,0
2008-02-29,26.782,26.782,26.004,26.066,3928065,0
2008-03-03,26.083,26.362,25.918,26.29,3669453,0
2008-03-04,26.098,26.418,26.022,26.226,4130010,0
2008-03-05,26.162,26.88,26.162,26.88,5239899,0
2008-03-06,26.67,26.76,25.845,25.909,5305354,0
2008-03-07,25.757,26.116,25.607,25.829,5789527,0
2008-03-10,25.808,26.125,25.808,25.868,5393391,0
2008-03-11,26.402,26.886,26.066,26.576,4627892,0
2008-03-12,26.679,26.997,26.607,26.76,4747805,0
2008-03-13,26.679,26.703,26.252,26.552,5719798,0
2008-03-14,26.774,26.855,25.361,25.791,7856623,0
2008-03-17,25.52,26.514,25.323,26.252,6334267,0
2008-03-18,26.694,27.101,26.447,27.077,7217382,0
2008-03-19,27.155,27.361,26.243,26.252,4963278,0
2008-03-20,26.329,26.514,26.013,26.456,5620933,0
2008-03-24,26.598,26.932,26.456,26.805,3794890,0
2008-03-25,26.872,27.26,26.753,27.204,4183957,0
2008-03-26,27.118,27.395,26.965,27.353,4865539,0
2008-03-27,27.37,27.503,26.728,26.821,3347387,0
2008-03-28,27.037,27.131,26.814,26.88,2648901,0
2008-03-31,26.829,26.932,26.402,26.648,5092778,0
2008-04-01,26.829,27.298,26.76,27.243,4480964,0
2008-04-02,27.346,27.712,27.236,27.577,3933052,0
2008-04-03,27.577,27.696,27.33,27.617,2678954,0
2008-04-04,27.696,27.766,27.267,27.656,2562926,0
2008-04-07,27.774,27.774,27.465,27.678,2273693,0
2008-04-08,27.538,27.751,27.395,27.649,2422918,0
2008-04-09,27.712,27.759,27.093,27.227,2679534,0
2008-04-10,27.179,27.236,26.901,27.131,2480147,0
2008-04-11,26.694,27.06,26.641,26.838,3575847,0
2008-04-14,26.774,27.131,26.465,26.924,1642985,0
2008-04-15,27.004,27.275,26.909,26.989,2723053,0
2008-04-16,27.267,27.815,27.236,27.815,4799074,0
2008-04-17,27.783,27.831,27.529,27.712,2360701,0
2008-04-18,28.02,28.513,27.926,28.395,3718219,0
2008-04-21,28.299,28.387,27.982,28.124,2745643,0
2008-04-22,28.062,28.132,27.704,27.87,1903624,0
2008-04-23,28.029,28.172,27.774,28.035,1990412,0
2008-04-24,28.132,28.316,27.807,28.071,3250208,0
2008-04-25,28.164,28.267,27.893,28.155,2847541,0
2008-04-28,28.26,28.403,27.99,28.086,2388238,0
2008-04-29,28.411,28.712,28.252,28.355,2723558,0
2008-04-30,28.466,29.102,28.44,28.665,4225338,0
2008-05-01,28.68,29.29,28.68,29.046,3959292,0
2008-05-02,29.133,29.346,28.831,29.095,2135237,0
2008-05-05,29.14,29.14,28.72,28.776,2553687,0
2008-05-06,28.783,28.942,28.435,28.929,2892765,0
2008-05-07,28.998,29.314,28.808,28.808,4014871,0
2008-05-08,28.942,29.305,28.822,29.117,2696785,0
2008-05-09,29.095,29.095,28.585,28.929,2407262,0
2008-05-12,29.061,29.298,28.791,29.298,1436032,0
2008-05-13,29.298,29.507,29.005,29.229,1873330,0
2008-05-14,29.41,29.84,29.229,29.704,2541325,0
2008-05-15,29.626,29.768,29.489,29.76,2700918,0
2008-05-16,29.777,29.894,29.388,29.72,1974011,0
2008-05-19,29.618,29.626,29.061,29.186,3395936,0
2008-05-20,29.11,29.305,28.998,29.221,2460623,0
2008-05-21,29.186,29.427,28.92,29.102,3737313,0
2008-05-22,29.186,29.546,29.046,29.38,2156053,0
2008-05-23,29.298,29.618,29.005,29.395,4158347,0
2008-05-27,29.346,29.816,29.177,29.697,7884903,0
2008-05-28,29.664,29.84,29.489,29.68,2479471,0
2008-05-29,29.561,30.013,29.204,29.784,5842571,0
2008-05-30,29.784,30.173,29.72,30.118,5804356,0
2008-06-02,30.005,30.173,29.792,29.983,5557246,0
2008-06-03,30.111,30.292,29.903,30.094,6747536,0
2008-06-04,30.054,30.57,29.999,30.196,5636994,0
2008-06-05,30.189,30.601,30.037,30.561,5916292,0
2008-06-06,30.379,30.379,29.911,29.944,6044929,0
2008-06-09,30.019,30.532,30.019,30.34,7500819,0
2008-06-10,30.23,30.69,30.087,30.42,6555301,0
2008-06-11,30.182,30.371,29.305,29.34,8384357,0
2008-06-12,29.34,30.348,29.34,30.062,6167745,0
2008-06-13,30.23,31.047,29.952,31.014,7338133,0
2008-06-16,30.642,30.8,30.268,30.546,5787504,0
2008-06-17,30.728,31.005,30.532,30.61,5826527,0
2008-06-18,30.371,31.111,30.371,30.928,7284518,0
2008-06-19,30.928,31.166,30.625,31.047,5542558,0
2008-06-20,31.086,31.094,30.316,30.411,4854942,0
2008-06-23,30.665,30.863,30.08,30.633,8189872,0
2008-06-24,30.539,30.8,30.087,30.205,8226585,0
2008-06-25,30.515,30.958,30.497,30.728,8311303,0
2008-06-26,30.301,30.49,29.618,29.68,3728650,0
2008-06-27,29.648,29.92,29.402,29.569,5373810,0
2008-06-30,29.61,30.173,29.435,29.944,8943888,0
2008-07-01,29.41,29.528,29.021,29.427,6096249,0
2008-07-02,29.578,29.648,28.808,28.863,4599086,0
2008-07-03,29.005,29.298,28.831,28.947,3400345,0
2008-07-07,29.125,29.125,28.189,28.602,4747364,0
2008-07-08,28.569,29.052,28.371,29.014,4066018,0
2008-07-09,29.014,29.443,28.768,28.974,4188535,0
2008-07-10,29.038,29.419,28.847,29.354,4332129,0
2008-07-11,29.061,29.346,28.783,29.069,4610599,0
2008-07-14,28.387,28.838,27.037,27.386,13027686,0
2008-07-15,27.704,27.736,26.473,27.538,12321907,0
2008-07-16,27.529,28.071,27.252,28.013,6439176,0
2008-07-17,27.91,28.281,27.561,28.237,6259714,0
2008-07-18,28.02,28.267,27.712,28.197,6308845,0
2008-07-21,28.164,28.696,28.071,28.482,4665096,0
2008-07-22,28.181,29.157,28.181,29.03,5048688,0
2008-07-23,29.125,29.34,28.854,29.177,5805652,0
2008-07-24,29.077,29.314,28.576,28.607,4394267,0
2008-07-25,28.623,28.768,28.316,28.387,3717161,0
2008-07-28,28.307,28.307,27.632,27.848,8115662,0
2008-07-29,28.585,28.904,27.759,28.521,4330574,0
2008-07-30,28.64,28.712,28.197,28.426,3932821,0
2008-07-31,28.482,28.632,28.164,28.219,4299647,0
2008-08-01,28.602,28.602,28.086,28.323,4328920,0
2008-08-04,28.26,28.854,28.228,28.576,5112661,0
2008-08-05,28.768,29.117,28.387,28.76,4407823,0
2008-08-06,28.68,28.68,27.727,28.062,6284184,0
2008-08-07,27.885,28.124,27.656,27.799,4837477,0
2008-08-08,27.815,28.616,27.799,28.593,4095498,0
2008-08-11,28.411,29.164,28.323,28.673,3835124,0
2008-08-12,28.808,28.808,27.885,28.093,3981264,0
2008-08-13,28.005,28.299,27.79,27.966,3050069,0
2008-08-14,27.831,28.332,27.162,27.482,5401616,0
2008-08-15,27.346,27.736,27.195,27.617,4816874,0
2008-08-18,27.79,28.02,27.641,27.774,2829876,0
2008-08-19,27.656,27.878,27.243,27.346,3232093,0
2008-08-20,27.449,27.592,27.155,27.49,2943084,0
2008-08-21,27.512,27.608,26.679,27.538,2792653,0
2008-08-22,27.712,28.086,27.712,27.951,2005646,0
2008-08-25,27.848,27.966,27.546,27.584,2809464,0
2008-08-26,27.403,27.774,27.109,27.663,2787597,0
2008-08-27,27.561,27.878,27.496,27.712,2120367,0
2008-08-28,27.569,28.101,27.569,28.005,2221929,0
2008-08-29,27.918,28.164,27.824,27.934,2461797,0
2008-09-02,28.116,28.831,27.918,28.086,3105641,0
2008-09-03,28.02,28.029,27.641,27.799,5937527,0
2008-09-04,27.663,27.862,27.22,27.22,4496980,0
2008-09-05,27.06,27.766,27.004,27.704,4504522,0
2008-09-08,28.211,28.513,27.736,28.071,4131627,0
2008-09-09,28.132,28.26,27.315,27.33,2995856,0
2008-09-10,27.617,27.839,27.131,27.617,3390762,0
2008-09-11,27.474,27.807,27.155,27.783,3320125,0
2008-09-12,27.671,28.148,27.457,28.044,3672433,0
2008-09-15,27.592,28.189,27.378,27.623,3522973,0
2008-09-16,27.282,27.663,26.425,27.441,6317523,0
2008-09-17,26.982,27.395,26.362,26.886,5883700,0
2008-09-18,27.085,27.378,26.456,27.069,6690578,0
2008-09-19,27.951,28.712,26.591,27.719,5388716,0
2008-09-22,27.671,27.91,27.195,27.323,3438322,0
2008-09-23,27.315,27.315,26.091,26.211,4871716,0
2008-09-24,26.356,26.481,25.725,26.091,3208364,0
2008-09-25,26.522,26.744,26.211,26.506,2980886,0
2008-09-26,26.185,26.506,25.757,26.43,3100413,0
2008-09-29,26.243,26.545,24.654,25.011,5936679,0
2008-09-30,25.448,25.48,24.773,25.002,6628499,0
2008-10-01,24.95,25.011,24.22,24.646,6540888,0
2008-10-02,24.456,25.328,24.212,25.076,7394608,0
2008-10-03,25.504,26.545,25.48,25.575,8308321,0
2008-10-06,25.298,25.718,23.907,24.924,7223871,0
2008-10-07,25.234,25.323,23.622,23.646,5706864,0
2008-10-08,23.256,24.235,22.774,22.994,8243205,0
2008-10-09,23.168,23.59,21.703,21.703,7690488,0
2008-10-10,20.962,22.209,19.461,20.453,12830122,0
2008-10-13,22.526,24.228,21.66,24.13,9610915,0
2008-10-14,25.918,26.18,23.758,24.678,9483530,0
2008-10-15,24.614,24.614,23.434,23.869,8257019,0
2008-10-16,23.853,25.673,22.687,23.734,9047973,0
2008-10-17,23.264,24.694,22.908,23.646,6180494,0
2008-10-20,24.017,25.353,23.654,25.209,5551864,0
2008-10-21,25.011,25.132,24.176,24.297,3807329,0
2008-10-22,23.869,24.265,22.932,23.306,6695327,0
2008-10-23,23.456,24.352,22.09,23.209,7064887,0
2008-10-24,21.82,23.026,21.438,22.334,4572685,0
2008-10-27,22.137,22.461,21.209,21.209,4517727,0
2008-10-28,21.836,22.908,20.756,22.892,6183190,0
2008-10-29,22.599,24.979,22.599,23.503,7867180,0
2008-10-30,24.606,25.162,23.915,24.965,5079370,0
2008-10-31,25.002,25.511,24.146,24.798,5411380,0
2008-11-03,24.773,25.132,24.265,24.511,3428955,0
2008-11-04,25.107,26.045,24.95,25.997,5039476,0
2008-11-05,25.696,25.94,24.599,24.782,4987933,0
2008-11-06,24.248,25.154,23.264,23.448,6803321,0
2008-11-07,23.662,24.29,23.407,24.29,7479127,0
2008-11-10,24.456,25.082,24.051,24.361,4137299,0
2008-11-11,24.075,24.511,23.234,24.026,4064888,0
2008-11-12,23.63,23.965,23.098,23.218,4619029,0
2008-11-13,23.313,24.884,22.377,24.875,7853153,0
2008-11-14,24.638,25.979,24.393,24.773,7189247,0
2008-11-17,24.511,24.511,23.503,23.847,7454109,0
2008-11-18,23.847,24.924,23.607,24.924,6952317,0
2008-11-19,24.893,25.09,23.567,23.607,6817741,0
2008-11-20,23.384,24.519,22.774,23.026,9541417,0
2008-11-21,23.464,23.646,22.234,23.574,9715420,0
2008-11-24,24.026,24.487,23.384,24.115,6997249,0
2008-11-25,24.583,24.988,22.789,23.766,8479120,0
2008-11-26,23.018,23.425,21.922,22.526,9338195,0
2008-11-28,22.461,23.256,22.461,23.185,2494700,0
2008-12-01,23.035,23.035,21.82,21.884,6839595,0
2008-12-02,22.552,22.748,21.962,22.534,6015751,0
2008-12-03,22.361,23.773,22.25,23.574,8932570,0
2008-12-04,23.218,24.009,23.018,23.306,6013101,0
2008-12-05,22.797,23.622,22.209,23.582,5950628,0
2008-12-08,23.821,24.361,23.512,23.965,4247591,0
2008-12-09,24.042,24.536,23.71,23.939,4861913,0
2008-12-10,24.108,24.312,23.241,24.026,6858516,0
2008-12-11,23.847,24.176,23.289,23.391,4033786,0
2008-12-12,22.979,23.803,22.687,23.749,3763407,0
2008-12-15,24.622,24.622,23.582,23.957,3388569,0
2008-12-16,24.161,25.48,23.803,25.187,5668114,0
2008-12-17,24.965,25.323,24.464,24.95,4572838,0
2008-12-18,25.147,25.562,24.479,24.806,3889754,0
